ID,date,flight,port1,port2,time1,time2,cID,ctype,pas,seats,wt
102375545,2018-03-02  00:00:00,3U8896,AIRPORT_206,AIRPORT_57,2018-03-02  06:32:00,2018-03-02  09:11:00,AC_119,TYPE_B,157,164,5
102337757,2018-03-02  00:00:00,3U8251,AIRPORT_107,AIRPORT_50,2018-03-02  06:36:00,2018-03-02  08:55:00,AC_18,TYPE_B,151,164,5
102357477,2018-03-02  00:00:00,3U8274,AIRPORT_35,AIRPORT_150,2018-03-02  06:37:00,2018-03-02  08:40:00,AC_92,TYPE_B,156,164,1
102323929,2018-03-02  00:00:00,3U8555,AIRPORT_57,AIRPORT_174,2018-03-02  06:45:00,2018-03-02  09:02:00,AC_123,TYPE_B,131,164,2
102397584,2018-03-02  00:00:00,3U8635,AIRPORT_150,AIRPORT_132,2018-03-02  06:47:00,2018-03-02  07:31:00,AC_61,TYPE_A,109,132,1
102371027,2018-03-02  00:00:00,3U8773,AIRPORT_57,AIRPORT_196,2018-03-02  06:48:00,2018-03-02  08:20:00,AC_159,TYPE_B,150,164,2
102349628,2018-03-02  00:00:00,3U8207,AIRPORT_119,AIRPORT_258,2018-03-02  06:48:00,2018-03-02  08:45:00,AC_5,TYPE_B,144,164,1
102391992,2018-03-02  00:00:00,3U8983,AIRPORT_50,AIRPORT_192,2018-03-02  06:50:00,2018-03-02  08:47:00,AC_117,TYPE_C,182,194,1
102355291,2018-03-02  00:00:00,3U8255,AIRPORT_57,AIRPORT_63,2018-03-02  06:50:00,2018-03-02  07:27:00,AC_62,TYPE_A,109,132,2
102379173,2018-03-02  00:00:00,3U8877,AIRPORT_57,AIRPORT_126,2018-03-02  06:53:00,2018-03-02  08:18:00,AC_23,TYPE_B,146,164,2
102342767,2018-03-02  00:00:00,3U8725,AIRPORT_119,AIRPORT_283,2018-03-02  06:54:00,2018-03-02  09:58:00,AC_129,TYPE_C,180,189,1
102323588,2018-03-02  00:00:00,3U8569,AIRPORT_57,AIRPORT_311,2018-03-02  06:55:00,2018-03-02  07:55:00,AC_60,TYPE_A,129,134,2
102380622,2018-03-02  00:00:00,3U8907,AIRPORT_50,AIRPORT_108,2018-03-02  06:56:00,2018-03-02  07:54:00,AC_82,TYPE_A,127,132,1
102339469,2018-03-02  00:00:00,3U8241,AIRPORT_289,AIRPORT_145,2018-03-02  06:56:00,2018-03-02  08:48:00,AC_80,TYPE_A,120,132,1
102363617,2018-03-02  00:00:00,3U8817,AIRPORT_150,AIRPORT_167,2018-03-02  07:00:00,2018-03-02  07:41:00,AC_81,TYPE_A,117,132,1
102317670,2018-03-02  00:00:00,3U8516,AIRPORT_206,AIRPORT_50,2018-03-02  07:01:00,2018-03-02  09:28:00,AC_84,TYPE_A,115,132,5
102348998,2018-03-02  00:00:00,3U8139,AIRPORT_57,AIRPORT_14,2018-03-02  07:02:00,2018-03-02  09:47:00,AC_145,TYPE_B,149,158,2
102365194,2018-03-02  00:00:00,3U8829,AIRPORT_50,AIRPORT_206,2018-03-02  07:02:00,2018-03-02  09:04:00,AC_10,TYPE_C,173,194,1
102381092,2018-03-02  00:00:00,3U8899,AIRPORT_247,AIRPORT_159,2018-03-02  07:04:00,2018-03-02  08:26:00,AC_9,TYPE_B,161,164,1
102359396,2018-03-02  00:00:00,3U8859,AIRPORT_119,AIRPORT_199,2018-03-02  07:07:00,2018-03-02  08:36:00,AC_12,TYPE_B,77,164,1
102318703,2018-03-02  00:00:00,3U8513,AIRPORT_150,AIRPORT_50,2018-03-02  07:08:00,2018-03-02  08:12:00,AC_115,TYPE_B,156,164,1
102313155,2018-03-02  00:00:00,3U8369,AIRPORT_57,AIRPORT_263,2018-03-02  07:10:00,2018-03-02  09:24:00,AC_144,TYPE_C,185,189,2
102317569,2018-03-02  00:00:00,3U8511,AIRPORT_290,AIRPORT_295,2018-03-02  07:11:00,2018-03-02  08:33:00,AC_75,TYPE_A,115,132,1
102384368,2018-03-02  00:00:00,3U8949,AIRPORT_50,AIRPORT_285,2018-03-02  07:11:00,2018-03-02  08:58:00,AC_153,TYPE_B,164,164,1
102330257,2018-03-02  00:00:00,3U8669,AIRPORT_150,AIRPORT_57,2018-03-02  07:12:00,2018-03-02  08:10:00,AC_14,TYPE_B,141,164,1
102388423,2018-03-02  00:00:00,3U8991,AIRPORT_57,AIRPORT_107,2018-03-02  07:12:00,2018-03-02  09:13:00,AC_124,TYPE_B,157,164,2
102361515,2018-03-02  00:00:00,3U8849,AIRPORT_50,AIRPORT_268,2018-03-02  07:14:00,2018-03-02  08:41:00,AC_8,TYPE_C,191,194,1
102344483,2018-03-02  00:00:00,3U8741,AIRPORT_50,AIRPORT_35,2018-03-02  07:16:00,2018-03-02  08:50:00,AC_109,TYPE_C,193,194,1
102336753,2018-03-02  00:00:00,3U8689,AIRPORT_290,AIRPORT_258,2018-03-02  07:16:00,2018-03-02  08:32:00,AC_13,TYPE_B,157,164,1
102387180,2018-03-02  00:00:00,3U8931,AIRPORT_57,AIRPORT_281,2018-03-02  07:16:00,2018-03-02  09:28:00,AC_121,TYPE_C,184,194,2
102382110,2018-03-02  00:00:00,3U8917,AIRPORT_150,AIRPORT_291,2018-03-02  07:19:00,2018-03-02  09:19:00,AC_102,TYPE_B,139,164,1
102361853,2018-03-02  00:00:00,3U8863,AIRPORT_50,AIRPORT_290,2018-03-02  07:19:00,2018-03-02  08:17:00,AC_7,TYPE_B,159,164,1
102342007,2018-03-02  00:00:00,3U8737,AIRPORT_57,AIRPORT_35,2018-03-02  07:20:00,2018-03-02  09:15:00,AC_25,TYPE_C,164,194,2
102321167,2018-03-02  00:00:00,3U8567,AIRPORT_119,AIRPORT_263,2018-03-02  07:20:00,2018-03-02  09:21:00,AC_24,TYPE_C,182,194,1
102334690,2018-03-02  00:00:00,3U8691,AIRPORT_57,AIRPORT_167,2018-03-02  07:27:00,2018-03-02  08:33:00,AC_29,TYPE_A,107,132,2
102321384,2018-03-02  00:00:00,3U8541,AIRPORT_119,AIRPORT_268,2018-03-02  07:28:00,2018-03-02  09:50:00,AC_138,TYPE_C,182,189,1
102347455,2018-03-02  00:00:00,3U8197,AIRPORT_50,AIRPORT_106,2018-03-02  07:28:00,2018-03-02  08:56:00,AC_90,TYPE_C,192,194,1
102370167,2018-03-02  00:00:00,3U8777,AIRPORT_290,AIRPORT_50,2018-03-02  07:29:00,2018-03-02  08:45:00,AC_133,TYPE_B,110,164,1
102372790,2018-03-02  00:00:00,3U8781,AIRPORT_50,AIRPORT_248,2018-03-02  07:31:00,2018-03-02  09:13:00,AC_70,TYPE_B,162,164,1
102393164,2018-03-02  00:00:00,3U8997,AIRPORT_57,AIRPORT_108,2018-03-02  07:32:00,2018-03-02  08:53:00,AC_112,TYPE_C,186,194,2
102311568,2018-03-02  00:00:00,3U8865,AIRPORT_150,AIRPORT_192,2018-03-02  07:33:00,2018-03-02  09:46:00,AC_126,TYPE_B,158,164,1
102388942,2018-03-02  00:00:00,3U8985,AIRPORT_57,AIRPORT_283,2018-03-02  07:34:00,2018-03-02  09:01:00,AC_134,TYPE_B,157,164,2
102366187,2018-03-02  00:00:00,3U8825,AIRPORT_247,AIRPORT_281,2018-03-02  07:35:00,2018-03-02  09:35:00,AC_19,TYPE_B,162,164,1
102356783,2018-03-02  00:00:00,3U8357,AIRPORT_263,AIRPORT_98,2018-03-02  07:36:00,2018-03-02  11:04:00,AC_66,TYPE_B,144,164,1
102361364,2018-03-02  00:00:00,3U8857,AIRPORT_57,AIRPORT_44,2018-03-02  07:38:00,2018-03-02  09:03:00,AC_108,TYPE_C,185,194,2
102335792,2018-03-02  00:00:00,3U8693,AIRPORT_57,AIRPORT_177,2018-03-02  07:40:00,2018-03-02  09:22:00,AC_85,TYPE_A,130,132,2
102388390,2018-03-02  00:00:00,3U8971,AIRPORT_50,AIRPORT_214,2018-03-02  07:41:00,2018-03-02  09:27:00,AC_139,TYPE_C,187,189,1
102388074,2018-03-02  00:00:00,3U8947,AIRPORT_150,AIRPORT_258,2018-03-02  07:45:00,2018-03-02  10:23:00,AC_20,TYPE_B,155,164,1
102379839,2018-03-02  00:00:00,3U8913,AIRPORT_107,AIRPORT_196,2018-03-02  07:45:00,2018-03-02  10:26:00,AC_107,TYPE_B,134,164,5
102378939,2018-03-02  00:00:00,3U8881,AIRPORT_57,AIRPORT_206,2018-03-02  07:46:00,2018-03-02  09:50:00,AC_91,TYPE_C,153,194,2
102362723,2018-03-02  00:00:00,3U8839,AIRPORT_50,AIRPORT_195,2018-03-02  07:46:00,2018-03-02  09:22:00,AC_149,TYPE_B,160,164,1
102349405,2018-03-02  00:00:00,3U8169,AIRPORT_107,AIRPORT_311,2018-03-02  07:48:00,2018-03-02  10:38:00,AC_143,TYPE_B,160,164,5
102387289,2018-03-02  00:00:00,3U8959,AIRPORT_50,AIRPORT_145,2018-03-02  07:48:00,2018-03-02  09:14:00,AC_140,TYPE_C,188,189,1
102362832,2018-03-02  00:00:00,3U8821,AIRPORT_107,AIRPORT_50,2018-03-02  07:49:00,2018-03-02  10:00:00,AC_11,TYPE_B,141,164,5
102324490,2018-03-02  00:00:00,3U8583,AIRPORT_119,AIRPORT_44,2018-03-02  07:50:00,2018-03-02  10:37:00,AC_99,TYPE_B,153,164,1
102329819,2018-03-02  00:00:00,3U8653,AIRPORT_57,AIRPORT_64,2018-03-02  07:52:00,2018-03-02  08:38:00,AC_64,TYPE_A,126,132,2
102327890,2018-03-02  00:00:00,3U8599,AIRPORT_290,AIRPORT_95,2018-03-02  07:52:00,2018-03-02  09:06:00,AC_58,TYPE_A,83,132,1
102368027,2018-03-02  00:00:00,3U8775,AIRPORT_107,AIRPORT_184,2018-03-02  07:54:00,2018-03-02  10:32:00,AC_74,TYPE_A,129,132,5
102392583,2018-03-02  00:00:00,3U8961,AIRPORT_57,AIRPORT_214,2018-03-02  08:00:00,2018-03-02  10:09:00,AC_162,TYPE_C,182,194,2
102338441,2018-03-02  00:00:00,3U8209,AIRPORT_206,AIRPORT_313,2018-03-02  08:01:00,2018-03-02  09:42:00,AC_94,TYPE_B,151,164,5
102325168,2018-03-02  00:00:00,3U8595,AIRPORT_119,AIRPORT_290,2018-03-02  08:04:00,2018-03-02  11:12:00,AC_156,TYPE_C,181,189,1
102359848,2018-03-02  00:00:00,3U8847,AIRPORT_150,AIRPORT_44,2018-03-02  08:05:00,2018-03-02  10:12:00,AC_114,TYPE_B,160,164,1
102387219,2018-03-02  00:00:00,3U8945,AIRPORT_57,AIRPORT_126,2018-03-02  08:06:00,2018-03-02  09:30:00,AC_50,TYPE_D,242,301,2
102335607,2018-03-02  00:00:00,3U8701,AIRPORT_57,AIRPORT_248,2018-03-02  08:07:00,2018-03-02  10:02:00,AC_37,TYPE_B,124,164,2
102321515,2018-03-02  00:00:00,3U8553,AIRPORT_150,AIRPORT_50,2018-03-02  08:09:00,2018-03-02  09:09:00,AC_142,TYPE_B,153,164,1
102319658,2018-03-02  00:00:00,3U8531,AIRPORT_57,AIRPORT_268,2018-03-02  08:11:00,2018-03-02  09:45:00,AC_68,TYPE_B,145,164,2
102315544,2018-03-02  00:00:00,3U8421,AIRPORT_107,AIRPORT_35,2018-03-02  08:12:00,2018-03-02  10:00:00,AC_122,TYPE_B,154,164,5
102372989,2018-03-02  00:00:00,3U8799,AIRPORT_247,AIRPORT_258,2018-03-02  08:16:00,2018-03-02  11:26:00,AC_141,TYPE_C,187,189,1
102344645,2018-03-02  00:00:00,3U8729,AIRPORT_119,AIRPORT_192,2018-03-02  08:18:00,2018-03-02  11:03:00,AC_151,TYPE_C,175,189,1
102381764,2018-03-02  00:00:00,3U8923,AIRPORT_57,AIRPORT_195,2018-03-02  08:18:00,2018-03-02  10:13:00,AC_103,TYPE_C,189,194,2
102313460,2018-03-02  00:00:00,3U8365,AIRPORT_150,AIRPORT_268,2018-03-02  08:19:00,2018-03-02  10:34:00,AC_96,TYPE_B,154,164,1
102331441,2018-03-02  00:00:00,3U8661,AIRPORT_57,AIRPORT_150,2018-03-02  08:20:00,2018-03-02  09:19:00,AC_132,TYPE_B,161,164,2
102356199,2018-03-02  00:00:00,3U8315,AIRPORT_88,AIRPORT_57,2018-03-02  08:25:00,2018-03-02  10:37:00,AC_100,TYPE_B,158,164,1
102365918,2018-03-02  00:00:00,3U8838,AIRPORT_206,AIRPORT_286,2018-03-02  08:25:00,2018-03-02  10:51:00,AC_22,TYPE_B,64,164,5
102386063,2018-03-02  00:00:00,3U8929,AIRPORT_150,AIRPORT_108,2018-03-02  08:26:00,2018-03-02  09:56:00,AC_15,TYPE_B,159,164,1
102328066,2018-03-02  00:00:00,3U8593,AIRPORT_50,AIRPORT_59,2018-03-02  08:26:00,2018-03-02  10:05:00,AC_72,TYPE_C,177,194,1
102329580,2018-03-02  00:00:00,3U8621,AIRPORT_150,AIRPORT_132,2018-03-02  08:30:00,2018-03-02  09:15:00,AC_93,TYPE_B,97,164,1
102328828,2018-03-02  00:00:00,3U8633,AIRPORT_50,AIRPORT_171,2018-03-02  08:33:00,2018-03-02  10:59:00,AC_78,TYPE_A,130,132,1
102344313,2018-03-02  00:00:00,3U8719,AIRPORT_57,AIRPORT_171,2018-03-02  08:35:00,2018-03-02  10:38:00,AC_63,TYPE_A,128,132,2
102388161,2018-03-02  00:00:00,3U8953,AIRPORT_107,AIRPORT_44,2018-03-02  08:38:00,2018-03-02  10:00:00,AC_118,TYPE_B,150,164,5
102318016,2018-03-02  00:00:00,3U8525,AIRPORT_57,AIRPORT_269,2018-03-02  08:42:00,2018-03-02  12:03:00,AC_155,TYPE_B,154,158,2
102397593,2018-03-02  00:00:00,3U8636,AIRPORT_132,AIRPORT_150,2018-03-02  08:45:00,2018-03-02  09:33:00,AC_61,TYPE_A,122,132,1
102330622,2018-03-02  00:00:00,3U8657,AIRPORT_57,AIRPORT_171,2018-03-02  08:48:00,2018-03-02  10:52:00,AC_53,TYPE_D,290,301,2
102359752,2018-03-02  00:00:00,3U8854,AIRPORT_119,AIRPORT_293,2018-03-02  08:49:00,2018-03-02  11:17:00,AC_150,TYPE_C,169,189,1
102355564,2018-03-02  00:00:00,3U8255,AIRPORT_63,AIRPORT_135,2018-03-02  08:50:00,2018-03-02  10:57:00,AC_62,TYPE_A,124,132,1
102335068,2018-03-02  00:00:00,3U8700,AIRPORT_258,AIRPORT_57,2018-03-02  08:52:00,2018-03-02  11:09:00,AC_158,TYPE_D,260,274,1
102337160,2018-03-02  00:00:00,3U8219,AIRPORT_283,AIRPORT_117,2018-03-02  08:53:00,2018-03-02  09:43:00,AC_56,TYPE_A,76,132,1
102326081,2018-03-02  00:00:00,3U8574,AIRPORT_132,AIRPORT_57,2018-03-02  08:55:00,2018-03-02  10:24:00,AC_77,TYPE_A,131,132,1
102323650,2018-03-02  00:00:00,3U8569,AIRPORT_311,AIRPORT_71,2018-03-02  08:58:00,2018-03-02  10:22:00,AC_60,TYPE_A,121,134,1
102379917,2018-03-02  00:00:00,3U8927,AIRPORT_57,AIRPORT_145,2018-03-02  09:02:00,2018-03-02  10:51:00,AC_154,TYPE_B,149,158,2
102374551,2018-03-02  00:00:00,3U8811,AIRPORT_57,AIRPORT_258,2018-03-02  09:09:00,2018-03-02  10:59:00,AC_148,TYPE_B,148,158,2
102396161,2018-03-02  00:00:00,3U8901,AIRPORT_269,AIRPORT_292,2018-03-02  09:09:00,2018-03-02  10:58:00,AC_55,TYPE_A,115,132,1
102379188,2018-03-02  00:00:00,3U8877,AIRPORT_126,AIRPORT_119,2018-03-02  09:09:00,2018-03-02  11:36:00,AC_23,TYPE_B,150,164,1
102368937,2018-03-02  00:00:00,3U8751,AIRPORT_57,AIRPORT_98,2018-03-02  09:16:00,2018-03-02  11:13:00,AC_95,TYPE_C,181,194,2
102359904,2018-03-02  00:00:00,3U8860,AIRPORT_199,AIRPORT_119,2018-03-02  09:17:00,2018-03-02  10:29:00,AC_12,TYPE_B,100,164,1
102333446,2018-03-02  00:00:00,3U8697,AIRPORT_57,AIRPORT_171,2018-03-02  09:20:00,2018-03-02  11:31:00,AC_30,TYPE_A,129,132,2
102328487,2018-03-02  00:00:00,3U8663,AIRPORT_50,AIRPORT_177,2018-03-02  09:22:00,2018-03-02  11:29:00,AC_83,TYPE_A,130,132,1
102368721,2018-03-02  00:00:00,3U8759,AIRPORT_247,AIRPORT_50,2018-03-02  09:22:00,2018-03-02  11:23:00,AC_120,TYPE_B,161,164,1
102318233,2018-03-02  00:00:00,3U8517,AIRPORT_119,AIRPORT_106,2018-03-02  09:23:00,2018-03-02  12:03:00,AC_105,TYPE_C,183,194,1
102367465,2018-03-02  00:00:00,3U8774,AIRPORT_196,AIRPORT_57,2018-03-02  09:23:00,2018-03-02  10:54:00,AC_159,TYPE_B,157,164,1
102357587,2018-03-02  00:00:00,3U8317,AIRPORT_44,AIRPORT_303,2018-03-02  09:23:00,2018-03-02  11:57:00,AC_113,TYPE_B,147,164,1
102317859,2018-03-02  00:00:00,3U8511,AIRPORT_295,AIRPORT_247,2018-03-02  09:23:00,2018-03-02  11:20:00,AC_75,TYPE_A,120,132,1
102381581,2018-03-02  00:00:00,3U8899,AIRPORT_159,AIRPORT_126,2018-03-02  09:24:00,2018-03-02  11:37:00,AC_9,TYPE_B,157,164,1
102315159,2018-03-02  00:00:00,3U8437,AIRPORT_290,AIRPORT_248,2018-03-02  09:25:00,2018-03-02  11:52:00,AC_28,TYPE_A,111,132,1
102319212,2018-03-02  00:00:00,3U8529,AIRPORT_107,AIRPORT_150,2018-03-02  09:27:00,2018-03-02  12:09:00,AC_127,TYPE_B,159,164,5
102364150,2018-03-02  00:00:00,3U8817,AIRPORT_167,AIRPORT_171,2018-03-02  09:29:00,2018-03-02  11:37:00,AC_81,TYPE_A,128,132,1
102318904,2018-03-02  00:00:00,3U8513,AIRPORT_50,AIRPORT_311,2018-03-02  09:29:00,2018-03-02  10:58:00,AC_115,TYPE_B,161,164,1
102346002,2018-03-02  00:00:00,3U8115,AIRPORT_57,AIRPORT_95,2018-03-02  09:30:00,2018-03-02  10:22:00,AC_76,TYPE_A,119,132,2
102360849,2018-03-02  00:00:00,3U8842,AIRPORT_269,AIRPORT_57,2018-03-02  09:35:00,2018-03-02  12:29:00,AC_21,TYPE_B,134,164,1
102321272,2018-03-02  00:00:00,3U8533,AIRPORT_167,AIRPORT_184,2018-03-02  09:35:00,2018-03-02  10:49:00,AC_29,TYPE_A,126,132,1
102397629,2018-03-02  00:00:00,3U8131,AIRPORT_290,AIRPORT_158,2018-03-02  09:35:00,2018-03-02  11:05:00,AC_98,TYPE_B,155,164,1
102335020,2018-03-02  00:00:00,3U8709,AIRPORT_150,AIRPORT_276,2018-03-02  09:38:00,2018-03-02  10:56:00,AC_97,TYPE_B,115,164,1
102375452,2018-03-02  00:00:00,3U8883,AIRPORT_57,AIRPORT_206,2018-03-02  09:38:00,2018-03-02  11:35:00,AC_87,TYPE_D,202,245,2
102393007,2018-03-02  00:00:00,3U8996,AIRPORT_106,AIRPORT_57,2018-03-02  09:41:00,2018-03-02  11:49:00,AC_161,TYPE_C,171,194,1
102362125,2018-03-02  00:00:00,3U8863,AIRPORT_290,AIRPORT_45,2018-03-02  09:41:00,2018-03-02  12:09:00,AC_7,TYPE_B,161,164,1
102380863,2018-03-02  00:00:00,3U8907,AIRPORT_108,AIRPORT_281,2018-03-02  09:45:00,2018-03-02  10:50:00,AC_82,TYPE_A,130,132,1
102315805,2018-03-02  00:00:00,3U8508,AIRPORT_258,AIRPORT_50,2018-03-02  09:47:00,2018-03-02  11:56:00,AC_89,TYPE_C,175,194,1
102361783,2018-03-02  00:00:00,3U8849,AIRPORT_268,AIRPORT_228,2018-03-02  09:54:00,2018-03-02  11:26:00,AC_8,TYPE_C,191,194,1
102328175,2018-03-02  00:00:00,3U8599,AIRPORT_95,AIRPORT_171,2018-03-02  09:57:00,2018-03-02  11:54:00,AC_58,TYPE_A,128,132,1
102315582,2018-03-02  00:00:00,3U8501,AIRPORT_57,AIRPORT_44,2018-03-02  10:00:00,2018-03-02  11:27:00,AC_88,TYPE_D,255,274,2
102333029,2018-03-02  00:00:00,3U8689,AIRPORT_258,AIRPORT_119,2018-03-02  10:01:00,2018-03-02  11:55:00,AC_13,TYPE_B,143,164,1
102370434,2018-03-02  00:00:00,3U8777,AIRPORT_50,AIRPORT_196,2018-03-02  10:01:00,2018-03-02  11:27:00,AC_133,TYPE_B,158,164,1
102392550,2018-03-02  00:00:00,3U8984,AIRPORT_192,AIRPORT_50,2018-03-02  10:04:00,2018-03-02  12:19:00,AC_117,TYPE_C,173,194,1
102396624,2018-03-02  00:00:00,3U8260,AIRPORT_250,AIRPORT_57,2018-03-02  10:04:00,2018-03-02  12:46:00,AC_160,TYPE_C,169,194,1
102339756,2018-03-02  00:00:00,3U8241,AIRPORT_145,AIRPORT_281,2018-03-02  10:04:00,2018-03-02  10:58:00,AC_80,TYPE_A,122,132,1
102342088,2018-03-02  00:00:00,3U8731,AIRPORT_57,AIRPORT_35,2018-03-02  10:08:00,2018-03-02  12:05:00,AC_157,TYPE_C,188,189,2
102395715,2018-03-02  00:00:00,3U8654,AIRPORT_64,AIRPORT_57,2018-03-02  10:08:00,2018-03-02  10:50:00,AC_64,TYPE_A,113,132,1
102338321,2018-03-02  00:00:00,3U8251,AIRPORT_50,AIRPORT_167,2018-03-02  10:09:00,2018-03-02  11:28:00,AC_18,TYPE_B,160,164,1
102330527,2018-03-02  00:00:00,3U8669,AIRPORT_57,AIRPORT_232,2018-03-02  10:10:00,2018-03-02  11:54:00,AC_14,TYPE_B,161,164,2
102312073,2018-03-02  00:00:00,3U8869,AIRPORT_57,AIRPORT_291,2018-03-02  10:11:00,2018-03-02  12:18:00,AC_16,TYPE_C,180,194,2
102393300,2018-03-02  00:00:00,3U8997,AIRPORT_108,AIRPORT_86,2018-03-02  10:14:00,2018-03-02  11:31:00,AC_112,TYPE_C,189,194,1
102330133,2018-03-02  00:00:00,3U8622,AIRPORT_132,AIRPORT_150,2018-03-02  10:14:00,2018-03-02  11:08:00,AC_93,TYPE_B,144,164,1
102328649,2018-03-02  00:00:00,3U8648,AIRPORT_214,AIRPORT_57,2018-03-02  10:15:00,2018-03-02  13:11:00,AC_52,TYPE_D,284,301,5
102373649,2018-03-02  00:00:00,3U8793,AIRPORT_35,AIRPORT_50,2018-03-02  10:15:00,2018-03-02  11:57:00,AC_109,TYPE_C,159,194,1
102320301,2018-03-02  00:00:00,3U8556,AIRPORT_174,AIRPORT_57,2018-03-02  10:18:00,2018-03-02  12:58:00,AC_123,TYPE_B,113,164,1
102388090,2018-03-02  00:00:00,3U8960,AIRPORT_145,AIRPORT_50,2018-03-02  10:20:00,2018-03-02  11:54:00,AC_140,TYPE_C,163,189,1
102397667,2018-03-02  00:00:00,3U8054,AIRPORT_44,AIRPORT_150,2018-03-02  10:27:00,2018-03-02  12:59:00,AC_6,TYPE_B,151,164,1
102322028,2018-03-02  00:00:00,3U8553,AIRPORT_50,AIRPORT_269,2018-03-02  10:32:00,2018-03-02  14:24:00,AC_142,TYPE_B,133,164,1
102337431,2018-03-02  00:00:00,3U8220,AIRPORT_117,AIRPORT_283,2018-03-02  10:34:00,2018-03-02  11:16:00,AC_56,TYPE_A,78,132,1
102342562,2018-03-02  00:00:00,3U8738,AIRPORT_35,AIRPORT_57,2018-03-02  10:35:00,2018-03-02  12:25:00,AC_25,TYPE_C,190,194,1
102354213,2018-03-02  00:00:00,3U8353,AIRPORT_263,AIRPORT_145,2018-03-02  10:38:00,2018-03-02  12:37:00,AC_73,TYPE_B,147,164,1
102317915,2018-03-02  00:00:00,3U8516,AIRPORT_50,AIRPORT_215,2018-03-02  10:39:00,2018-03-02  11:48:00,AC_84,TYPE_A,75,132,1
102396183,2018-03-02  00:00:00,3U8548,AIRPORT_206,AIRPORT_57,2018-03-02  10:40:00,2018-03-02  13:23:00,AC_106,TYPE_C,178,194,5
102347702,2018-03-02  00:00:00,3U8198,AIRPORT_106,AIRPORT_50,2018-03-02  10:43:00,2018-03-02  12:35:00,AC_90,TYPE_C,187,194,1
102384936,2018-03-02  00:00:00,3U8950,AIRPORT_285,AIRPORT_50,2018-03-02  10:44:00,2018-03-02  12:56:00,AC_153,TYPE_B,149,164,1
102356089,2018-03-02  00:00:00,3U8325,AIRPORT_119,AIRPORT_59,2018-03-02  10:46:00,2018-03-02  13:15:00,AC_67,TYPE_B,154,164,1
102367524,2018-03-02  00:00:00,3U8765,AIRPORT_247,AIRPORT_192,2018-03-02  10:46:00,2018-03-02  13:09:00,AC_130,TYPE_C,175,189,1
102336144,2018-03-02  00:00:00,3U8702,AIRPORT_248,AIRPORT_57,2018-03-02  10:47:00,2018-03-02  12:51:00,AC_70,TYPE_B,162,164,1
102338732,2018-03-02  00:00:00,3U8209,AIRPORT_313,AIRPORT_269,2018-03-02  10:50:00,2018-03-02  13:45:00,AC_94,TYPE_B,162,164,1
102365740,2018-03-02  00:00:00,3U8830,AIRPORT_206,AIRPORT_50,2018-03-02  10:53:00,2018-03-02  13:21:00,AC_10,TYPE_C,181,194,5
102336302,2018-03-02  00:00:00,3U8694,AIRPORT_177,AIRPORT_57,2018-03-02  10:55:00,2018-03-02  12:31:00,AC_79,TYPE_A,70,132,1
102321458,2018-03-02  00:00:00,3U8567,AIRPORT_263,AIRPORT_311,2018-03-02  10:56:00,2018-03-02  13:09:00,AC_24,TYPE_C,188,194,1
102387985,2018-03-02  00:00:00,3U8932,AIRPORT_281,AIRPORT_57,2018-03-02  10:56:00,2018-03-02  13:46:00,AC_121,TYPE_C,166,194,1
102311649,2018-03-02  00:00:00,3U8866,AIRPORT_192,AIRPORT_150,2018-03-02  10:57:00,2018-03-02  13:56:00,AC_126,TYPE_B,151,164,1
102389018,2018-03-02  00:00:00,3U8972,AIRPORT_214,AIRPORT_50,2018-03-02  10:57:00,2018-03-02  13:30:00,AC_139,TYPE_C,165,189,5
102382859,2018-03-02  00:00:00,3U8918,AIRPORT_291,AIRPORT_150,2018-03-02  10:58:00,2018-03-02  13:29:00,AC_102,TYPE_B,134,164,1
102361655,2018-03-02  00:00:00,3U8857,AIRPORT_44,AIRPORT_45,2018-03-02  11:00:00,2018-03-02  13:17:00,AC_108,TYPE_C,191,194,1
102389475,2018-03-02  00:00:00,3U8985,AIRPORT_283,AIRPORT_198,2018-03-02  11:00:00,2018-03-02  12:05:00,AC_134,TYPE_B,143,164,1
102363118,2018-03-02  00:00:00,3U8821,AIRPORT_50,AIRPORT_292,2018-03-02  11:02:00,2018-03-02  12:43:00,AC_11,TYPE_B,156,164,1
102349279,2018-03-02  00:00:00,3U8140,AIRPORT_14,AIRPORT_57,2018-03-02  11:03:00,2018-03-02  14:39:00,AC_145,TYPE_B,140,158,1
102346043,2018-03-02  00:00:00,3U8115,AIRPORT_95,AIRPORT_126,2018-03-02  11:03:00,2018-03-02  12:03:00,AC_76,TYPE_A,91,132,1
102358413,2018-03-02  00:00:00,3U8839,AIRPORT_195,AIRPORT_119,2018-03-02  11:06:00,2018-03-02  13:30:00,AC_149,TYPE_B,148,164,1
102384826,2018-03-02  00:00:00,3U8953,AIRPORT_44,AIRPORT_269,2018-03-02  11:08:00,2018-03-02  15:09:00,AC_118,TYPE_B,146,164,1
102346841,2018-03-02  00:00:00,3U8117,AIRPORT_150,AIRPORT_195,2018-03-02  11:08:00,2018-03-02  13:12:00,AC_132,TYPE_B,158,164,1
102392714,2018-03-02  00:00:00,3U8992,AIRPORT_107,AIRPORT_57,2018-03-02  11:09:00,2018-03-02  13:50:00,AC_124,TYPE_B,159,164,5
102311774,2018-03-02  00:00:00,3U8873,AIRPORT_59,AIRPORT_315,2018-03-02  11:10:00,2018-03-02  13:21:00,AC_72,TYPE_C,172,194,1
